,next_stop_distance,total_waiting_time,wifi_count,honks,rsi,zone_highway,zone_market_place,zone_normal_city,time_level_1,time_level_2,time_level_3,time_level_4,Population_density_dense,Population_density_medium,Population_density_sparse,Weekend/day_Week-day,Weekend/day_Week-end,norm_road
14,0.16018625914623905,0.001584786053882726,0.0,0.0,0.7659081472929665,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
15,0.004501231128900072,0.004754358161648178,0.0,0.02154334925313552,0.26687117369681823,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
16,0.4986750376585428,0.001584786053882726,0.0,0.008617339701254207,0.7513418305858554,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
17,0.002636181894908888,0.001584786053882726,0.03390102386590281,0.0,0.7324741705593383,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
18,0.2792225247399394,0.006339144215530904,0.05194805194805195,0.0,0.6670453252355275,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
19,0.04793249658104835,0.02694136291600634,0.12987012987012989,0.0,0.632953727136339,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
20,0.12749905833982322,0.001584786053882726,0.0,0.0,0.7525355593336788,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
21,0.4992279193914563,0.001584786053882726,0.0,0.0,0.30964289740982487,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
22,0.07071256378718603,0.003169572107765452,0.0,0.017234679402508415,0.7770523196844735,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
23,0.06286049338440808,0.003169572107765452,0.16883116883116883,0.017234679402508415,0.7590625509516684,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
24,0.06938378305032893,0.001584786053882726,0.0,0.0,0.7134550922117753,0.0,0.0,1.0,0.0,0.20909211209060719,0.0,0.7909078879093928,0.0,1.0,0.0,1.0,0.0,1
25,0.11187684646550411,0.001584786053882726,0.0,0.0,0.9793149304117653,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
26,0.019844965226749913,0.001584786053882726,0.0,0.008617339701254207,0.5598248609510552,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
27,6.0676554099504086e-05,0.001584786053882726,0.0,0.005791041423527426,0.7420281996428467,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
28,0.46347067475460973,0.001584786053882726,0.0,0.0,0.6883784490281281,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
29,0.09282918328198173,0.004754358161648178,0.0,0.0,0.71343207340961,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
30,0.08506637939751592,0.001584786053882726,0.0,0.0,0.5634069515092985,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
31,0.1159385624029528,0.001584786053882726,0.0,0.0,0.7111438586421482,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
32,0.11081626587905206,0.003169572107765452,0.012987012987012988,0.02154334925313552,0.2519330833231041,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
33,0.06380116232329634,0.17432646592709986,0.07792207792207792,0.0,0.7424834463284239,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
34,0.027210389088674666,0.006186907709411209,0.05869732237912159,0.04101721776319,0.6222391644203723,0.0,0.9039387646384724,0.09606123536152755,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9039387646384724,0.09606123536152755,1
35,0.06684466291011033,0.004754358161648178,0.2337662337662338,0.02154334925313552,0.6465351140339073,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
36,0.20333463926809975,0.01984321254900326,0.03989979954431534,0.0,0.700939440296704,0.0,0.7680711412280703,0.2319288587719297,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
37,0.012621448792682701,0.001584786053882726,0.0,0.0,0.686547078624421,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
38,0.07292910256539127,0.010126914498860964,0.1266503405133985,0.0,0.6774117068717266,0.0,0.0,1.0,0.0,0.6099169512187327,0.3900830487812673,0.0,0.3900830487812673,0.6099169512187327,0.0,1.0,0.0,1
39,0.007975619699292235,0.04120443740095087,0.18181818181818182,0.15942078447320285,0.7010259372023443,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
40,0.03880748000843292,0.009508716323296355,0.15584415584415584,0.0,0.6588666459047544,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
41,0.837108482669943,0.014263074484944533,0.18181818181818182,0.0,0.7076072099012708,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
42,0.01734852243507282,0.27892234548335976,0.25974025974025977,0.0,0.7432953581825815,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
43,0.26400346728877333,0.001584786053882726,0.0,0.004308669850627104,0.6752442743497381,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
44,0.01566340174004889,0.001584786053882726,0.0,0.008617339701254207,0.6816119968529403,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
45,0.04026274836675361,0.00792393026941363,0.03896103896103896,0.0,0.7363400745510511,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
46,0.2587761987181613,0.01901743264659271,0.14285714285714288,0.0,0.7855945637096654,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
47,0.0017159966339448766,0.001584786053882726,0.0,0.004308669850627104,0.7791219814639001,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
48,0.035993365610682226,0.0053819483131962,0.006223401001628057,0.004129445360667908,0.6809116874696582,0.5207981228746397,0.0,0.47920187712536033,0.0,0.0,0.47920187712536033,0.5207981228746397,0.47920187712536033,0.5207981228746397,0.0,1.0,0.0,1
49,0.10639298892430304,0.001584786053882726,0.0,0.0,0.7226855915241625,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
50,0.025686246893510976,0.001584786053882726,0.0,0.0,0.6952240520187994,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
51,0.010444133011414548,0.001584786053882726,0.0,0.0,0.8057875311367987,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
52,0.553952114365037,0.003169572107765452,0.0,0.0,0.4910238959108577,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
53,0.046869442027875824,0.001584786053882726,0.0,0.0,0.7730723483575731,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
54,0.10068408737557231,0.003169572107765452,0.0,0.02585201910376262,0.7580809150486287,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
55,0.00940156525272643,0.003169572107765452,0.0,0.0,0.7520310935433902,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
56,0.008610527909767757,0.03715085708751045,0.02144305969903693,0.0,0.7134624568081804,0.8255577984129218,0.17444220158707824,0.0,0.8255577984129218,0.0,0.0,0.17444220158707824,0.0,0.17444220158707824,0.8255577984129218,0.17444220158707824,0.8255577984129218,1
57,0.039788443791165605,0.01901743264659271,0.12987012987012989,0.0,0.7256457042721683,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
58,0.06653590265859112,0.003169572107765452,0.0,0.01292600955188131,0.6646174869267939,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
59,0.00026175166854803394,0.04754358161648178,0.24675324675324678,0.0,0.6749036602006934,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
60,0.2570679020269462,0.006339144215530904,0.14285714285714288,0.0,0.7211163489163951,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
61,0.06523083916697998,0.001584786053882726,0.0,0.0,0.6944275834314549,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
62,0.1144057492050526,0.007142384665898278,0.0651128499787484,0.024435456924698944,0.7470086939765416,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8356149080606043,0.16438509193939566,1
63,0.32651746420783817,0.006339144215530904,0.0,0.017234679402508415,0.6659789271662585,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
64,0.09790183544001073,0.001584786053882726,0.0,0.0,0.7339092350093017,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
65,0.011547639839004958,0.001584786053882726,0.0,0.0,0.6908483482085532,0.605087955301092,0.0,0.39491204469890795,0.605087955301092,0.39491204469890795,0.0,0.0,0.0,0.39491204469890795,0.605087955301092,1.0,0.0,1
66,0.16789382335774844,0.00792393026941363,0.07792207792207792,0.030160688954389725,0.7258117708221887,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
67,0.16509409306657494,0.025356576862123614,0.03896103896103896,0.0,0.7075085886863179,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
68,0.06722622196808488,0.001584786053882726,0.0,0.0,0.6362405132334209,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
69,0.007532385424157246,0.001584786053882726,0.0,0.0,0.7417892577367688,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
70,0.013358593871291447,0.006339144215530904,0.15584415584415584,0.0,0.4850008648386507,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
71,0.22719038636279082,0.001584786053882726,0.0,0.0,0.49049325818712575,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
72,0.009771168135489113,0.039619651347068144,0.025974025974025976,0.0,0.7228336809547812,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
73,0.0410289662026699,0.001584786053882726,0.00021910674306120341,0.004235977337049042,0.6417419813098635,0.0,0.0,1.0,0.0,0.0,0.9831287807842873,0.016871219215712663,0.9831287807842873,0.016871219215712663,0.0,0.0,1.0,1
74,0.041458453731716874,0.014263074484944533,0.12987012987012989,0.0,0.7078802079418689,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
75,0.009371809147964878,0.06180665610142631,0.14285714285714288,0.0,0.573610227793895,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
76,0.2918089184830815,0.04595879556259905,0.012987012987012988,0.2714462005895075,0.6796416597921653,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
77,0.168756497234701,0.03328050713153724,0.12987012987012989,0.0,0.7323300796260794,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
78,0.022056560346268895,0.001584786053882726,0.0,0.0,0.9711163528312897,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
79,0.29197176493957705,0.001584786053882726,0.0,0.0,0.6852737568777872,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
80,0.02275983220081472,0.001584786053882726,0.0,0.0,0.7599381736791833,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
81,0.0015740471340759928,0.01580465935318773,0.005732669627505713,0.07324738746066076,0.7456290498289273,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5585844386820601,0.4414155613179399,1
82,0.022958539027071456,0.011093502377179081,0.03896103896103896,0.008233988561396479,0.7287849582027569,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
83,0.026355257926230335,0.03486529318541997,0.12987012987012989,0.03446935880501683,0.7477595780045491,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
84,0.3968562934036364,0.001584786053882726,0.0,0.008617339701254207,0.8995561294772344,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
85,0.36654351124084755,0.030110935023771792,0.1168831168831169,0.0,0.7317599590739674,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
86,0.041086898843591964,0.009508716323296355,0.09090909090909091,0.02154334925313552,0.7118799629716073,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
87,0.08058956537393877,0.004754358161648178,0.0,0.0,0.6928675227533424,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
88,0.12847527176027498,0.0018863645269644811,0.0049427536757035715,0.0008199227090508406,0.7413472702849695,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
89,0.10141791863253466,0.003169572107765452,0.16883116883116883,0.0,0.7366954966499152,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
90,0.04247931918446164,0.03169572107765452,0.2207792207792208,0.0,0.7484076114277338,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
91,0.00281209991489417,0.001584786053882726,0.0,0.0,0.7308045262355276,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
92,0.08015242066086758,0.011093502377179081,0.16883116883116883,0.04308669850627104,0.6925970222564828,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
93,0.10647878723946691,0.01584786053882726,0.025974025974025976,0.0,0.7096046964272512,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
94,0.011978446783358375,0.004754358161648178,0.03896103896103896,0.0,0.7281183456428418,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
95,0.5435723434869933,0.001584786053882726,0.0,0.008617339701254207,0.5843414794485519,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
96,0.07404622439320137,0.008638525531673569,0.07844148421628257,0.0,0.47444444997312796,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
97,0.12317963080499315,0.003169572107765452,0.12987012987012989,0.008617339701254207,0.6058333700511958,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
98,0.48540834086762846,0.42789223454833597,0.16883116883116883,0.0,0.6903978621525947,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
99,0.034953635835919025,0.001584786053882726,0.0,0.004308669850627104,0.717591240637894,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
100,0.06716433796654944,0.001584786053882726,0.0,0.0,0.7429038256950484,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
101,0.01894970831604552,0.0025662524245876873,0.0,0.003280575725447788,0.7068679244597077,0.0,0.0,1.0,0.0,0.6193052799148305,0.0,0.38069472008516947,0.0,1.0,0.0,1.0,0.0,1
102,0.1120192129079944,0.0024238221453217043,0.0,0.0020275231293305196,0.7749901027836498,0.0,0.0,1.0,0.4705682263020047,0.5294317736979953,0.0,0.0,0.0,0.5294317736979953,0.4705682263020047,0.4705682263020047,0.5294317736979953,1
103,0.001061352083904516,0.004332709176261161,0.06320739928714801,0.0,0.7200888910301524,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
104,0.23442608829441286,0.004754358161648178,0.6103896103896105,0.0,0.6454159762434295,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
105,0.04478541551604536,0.001584786053882726,0.0,0.0,0.7066065091366528,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
106,0.05892899155360225,0.001584786053882726,0.0,0.0,0.5459844699720389,0.0,0.0,1.0,0.0,0.5994412977598836,0.0,0.40055870224011636,0.0,1.0,0.0,0.0,1.0,1
107,0.13270043092264228,0.001584786053882726,0.0,0.004308669850627104,0.6363196308020379,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
108,0.06856014904005424,0.003169572107765452,0.0,0.004308669850627104,0.7363765681021254,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
109,0.06146094146611851,0.004754358161648178,0.19480519480519481,0.017234679402508415,0.6572091686063565,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
110,0.03854730719172644,0.009508716323296355,0.06493506493506494,0.0,0.14919626012609152,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
111,0.07071256378718603,0.001584786053882726,0.0,0.004308669850627104,0.3167274389818877,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
112,0.078666775722793,0.022187004754358162,0.06493506493506494,0.0,0.7306753746260857,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
113,0.19103555230821223,0.003169572107765452,0.0,0.0,0.6749036602006934,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
114,0.008346095462089208,0.05424523174827065,0.0,0.08445505049563327,0.5278288120439181,0.0,0.6143706165793883,0.3856293834206117,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6143706165793883,0.3856293834206117,1
115,0.004864141477088251,1.0,0.24675324675324678,0.0,0.7792654187098811,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
116,0.10992289835898773,0.025356576862123614,0.0,0.0,0.7564624381850773,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
117,0.002611305959200917,0.004754358161648178,0.0,0.0,0.6749036602006934,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
118,0.04988360304991786,0.006339144215530904,0.16883116883116883,0.017234679402508415,0.7053859280028485,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
119,0.05554001369688649,0.001584786053882726,0.0,0.0,0.7986238620220587,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
120,0.004921357251590497,0.001584786053882726,0.0,0.0,0.7590491523274563,0.9443126599250633,0.0,0.0556873400749367,0.0,0.9443126599250633,0.0,0.0556873400749367,0.0,0.0556873400749367,0.9443126599250633,1.0,0.0,1
121,0.01734852243507282,0.27892234548335976,0.25974025974025977,0.7238565349053534,0.7432953581825815,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
122,0.0015651438293483692,0.001584786053882726,0.37662337662337664,0.008617339701254207,0.6867860105564391,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
123,0.7627501636734588,0.003169572107765452,0.0,0.0,0.8338597224916816,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
124,0.11142941164953589,0.02377179080824089,0.03896103896103896,0.0,0.7172811600612329,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
125,0.0074154180446892185,0.001584786053882726,0.18181818181818182,0.0,0.5945302477148219,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
126,0.001032506374877941,0.058637083993660855,0.07792207792207792,0.0,0.692844868305691,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
127,0.15091078110561987,0.006339144215530904,0.03896103896103896,0.008617339701254207,0.7098967298853069,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
128,0.12309387998883069,0.0034130570290312836,0.1278748183724839,0.0,0.6236983687007622,0.0,0.0,1.0,0.0,0.0,0.8463610146812601,0.15363898531873987,0.8463610146812601,0.15363898531873987,0.0,1.0,0.0,1
129,0.009355452533923881,0.0552729687123126,0.0,0.0029090505152687867,0.6990846891117196,0.0,0.9386216287346274,0.0613783712653726,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9386216287346274,0.0613783712653726,1
130,0.08486542992528759,0.001584786053882726,0.02049993381010559,0.0,1.0000000000000002,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39462372584453265,0.6053762741554674,1
131,0.11878456836059209,0.012678288431061807,0.012987012987012988,0.04739536835689814,0.7474377074077985,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
132,0.027503367336964388,0.001584786053882726,0.0,0.0,0.6939501916729257,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
133,0.018924283585221482,0.001584786053882726,0.0,0.0,0.7107456110497292,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
134,0.08381046546262291,0.08716323296354993,0.1168831168831169,0.0,0.686992344702922,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
135,0.015604450443905273,0.014263074484944533,0.03896103896103896,0.0,0.653026479548181,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
136,0.1165851322213585,0.001584786053882726,0.0,0.0,0.6698318274172214,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
137,0.08213012773723426,0.001584786053882726,0.0,0.0,0.4911299290345025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
138,0.11401927444196508,0.014263074484944533,0.05194805194805195,0.08186472716191497,0.7280029989636133,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
139,0.06286049338440808,0.003169572107765452,0.16883116883116883,0.0,0.7590625509516684,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
140,0.12798977186427596,0.006339144215530904,0.12987012987012989,0.0,0.6761271454986758,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
141,0.06671899470265343,0.003169572107765452,0.2077922077922078,0.0,0.7273023511707015,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
142,0.060049474595647565,0.00792393026941363,0.6493506493506493,0.030160688954389725,0.7358082466382062,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
143,0.046200746836433125,0.01584786053882726,0.07792207792207792,0.030160688954389725,0.6906753358845448,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
144,0.6715617362313152,0.001584786053882726,0.0,0.0,0.7027859507135534,0.0,0.0,1.0,0.0,0.7544226755868298,0.0,0.24557732441317015,0.0,1.0,0.0,0.24557732441317015,0.7544226755868298,1
